# This file contains the data of all generations
# of objectives = 3, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 20, constr_violation, rank, crowding_distance
# gen = 1
1.000000e+00	6.000000e+00	2.560000e+00	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0.000000e+00	3	1.000000e+14
1.000000e+00	8.000000e+00	2.270000e+00	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0.000000e+00	3	1.000000e+14
1.000000e+00	7.000000e+00	2.470000e+00	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0.000000e+00	3	2.599826e-01
0.000000e+00	9.000000e+00	4.500000e+00	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0.000000e+00	3	1.000000e+14
0.000000e+00	8.000000e+00	4.830000e+00	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0.000000e+00	3	4.444444e-01
0.000000e+00	9.000000e+00	4.530000e+00	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0.000000e+00	4	1.000000e+14
# gen = 4
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
0.000000e+00	7.000000e+00	5.100000e-01	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	1	3.776309e-01
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	1.000000e+14
1.000000e+00	7.000000e+00	1.373272e-43	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0.000000e+00	1	1.000000e+14
1.000000e+00	5.000000e+00	1.690000e+00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	5.269212e-01
1.000000e+00	6.000000e+00	9.000000e-01	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	1	2.843857e-01
2.000000e+00	6.000000e+00	2.200000e-01	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0.000000e+00	1	7.488987e-02
1.000000e+00	7.000000e+00	2.200000e-01	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0.000000e+00	2	1.000000e+14
0.000000e+00	6.000000e+00	2.710000e+00	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.000000e+00	2	2.222222e-01
2.000000e+00	6.000000e+00	1.010000e+00	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0.000000e+00	2	5.515395e-01
1.000000e+00	5.000000e+00	2.210000e+00	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0.000000e+00	2	3.815261e-01
0.000000e+00	7.000000e+00	2.210000e+00	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	2	1.000000e+14
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
1.000000e+00	6.000000e+00	2.560000e+00	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0.000000e+00	3	1.000000e+14
1.000000e+00	8.000000e+00	1.130000e+00	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0.000000e+00	3	1.000000e+14
0.000000e+00	7.000000e+00	2.990000e+00	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0.000000e+00	3	1.000000e+14
# gen = 5
1.000000e+00	5.000000e+00	0.000000e+00	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.000000e+00	1	1.000000e+14
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	1.000000e+14
0.000000e+00	7.000000e+00	5.100000e-01	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	1	4.368576e-01
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
0.000000e+00	7.000000e+00	2.210000e+00	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	2	3.280033e-01
0.000000e+00	6.000000e+00	2.710000e+00	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.000000e+00	2	1.000000e+14
2.000000e+00	6.000000e+00	2.200000e-01	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0.000000e+00	2	4.440344e-01
1.000000e+00	6.000000e+00	9.000000e-01	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	2	2.919229e-01
1.000000e+00	5.000000e+00	1.690000e+00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	2	4.501845e-01
1.000000e+00	7.000000e+00	1.373272e-43	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
0.000000e+00	6.000000e+00	2.950000e+00	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0.000000e+00	3	1.000000e+14
0.000000e+00	8.000000e+00	2.520000e+00	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0.000000e+00	3	2.570208e-01
1.000000e+00	5.000000e+00	2.210000e+00	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0.000000e+00	3	1.000000e+14
2.000000e+00	6.000000e+00	1.010000e+00	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0.000000e+00	3	3.540903e-01
1.000000e+00	7.000000e+00	2.200000e-01	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0.000000e+00	3	1.000000e+14
# gen = 6
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
0.000000e+00	7.000000e+00	5.100000e-01	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	1	4.368576e-01
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	1.000000e+14
1.000000e+00	5.000000e+00	0.000000e+00	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.000000e+00	1	1.000000e+14
1.000000e+00	7.000000e+00	1.373272e-43	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
1.000000e+00	5.000000e+00	1.690000e+00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	2	4.501845e-01
1.000000e+00	6.000000e+00	9.000000e-01	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	2	1.808118e-01
2.000000e+00	6.000000e+00	2.200000e-01	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0.000000e+00	2	4.440344e-01
0.000000e+00	6.000000e+00	2.710000e+00	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.000000e+00	2	1.000000e+14
0.000000e+00	7.000000e+00	2.210000e+00	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	2	3.280033e-01
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
0.000000e+00	8.000000e+00	2.520000e+00	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0.000000e+00	3	1.000000e+14
1.000000e+00	5.000000e+00	2.210000e+00	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0.000000e+00	3	1.000000e+14
1.000000e+00	7.000000e+00	2.200000e-01	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0.000000e+00	3	1.000000e+14
2.000000e+00	6.000000e+00	1.010000e+00	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0.000000e+00	3	3.223443e-01
1.000000e+00	6.000000e+00	1.950000e+00	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0.000000e+00	3	2.576312e-01
# gen = 7
0.000000e+00	7.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0.000000e+00	1	1.000000e+14
1.000000e+00	5.000000e+00	0.000000e+00	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.000000e+00	1	1.000000e+14
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	3.888889e-01
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	1.000000e+14
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
0.000000e+00	6.000000e+00	2.710000e+00	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.000000e+00	2	6.666667e-02
2.000000e+00	6.000000e+00	2.200000e-01	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0.000000e+00	2	3.454695e-01
1.000000e+00	6.000000e+00	9.000000e-01	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	2	2.562526e-01
1.000000e+00	5.000000e+00	1.690000e+00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	2	3.612956e-01
1.000000e+00	7.000000e+00	1.373272e-43	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
0.000000e+00	9.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0.000000e+00	2	1.000000e+14
0.000000e+00	7.000000e+00	5.100000e-01	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	2	2.614186e-01
1.000000e+00	5.000000e+00	2.210000e+00	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0.000000e+00	3	1.000000e+14
0.000000e+00	7.000000e+00	2.210000e+00	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	3	1.000000e+14
1.000000e+00	7.000000e+00	2.200000e-01	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0.000000e+00	3	1.000000e+14
2.000000e+00	6.000000e+00	1.010000e+00	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0.000000e+00	3	4.564489e-01
# gen = 8
4.000000e+00	3.000000e+00	0.000000e+00	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.000000e+00	1	1.000000e+14
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	7.426579e-01
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	2.500000e-01
1.000000e+00	5.000000e+00	0.000000e+00	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.000000e+00	1	1.000000e+14
0.000000e+00	7.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0.000000e+00	1	1.000000e+14
0.000000e+00	7.000000e+00	5.100000e-01	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	2	3.280853e-01
0.000000e+00	9.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0.000000e+00	2	1.000000e+14
1.000000e+00	7.000000e+00	1.373272e-43	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
1.000000e+00	5.000000e+00	1.690000e+00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	2	3.612956e-01
1.000000e+00	6.000000e+00	9.000000e-01	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	2	1.451415e-01
2.000000e+00	6.000000e+00	2.200000e-01	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0.000000e+00	2	3.454695e-01
0.000000e+00	6.000000e+00	2.710000e+00	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.000000e+00	2	6.666667e-02
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
1.000000e+00	7.000000e+00	2.200000e-01	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0.000000e+00	3	1.000000e+14
2.000000e+00	5.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0.000000e+00	3	1.000000e+14
0.000000e+00	7.000000e+00	2.210000e+00	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	3	1.000000e+14
# gen = 9
0.000000e+00	7.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0.000000e+00	1	1.000000e+14
1.000000e+00	5.000000e+00	0.000000e+00	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.000000e+00	1	1.000000e+14
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	2.500000e-01
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	7.426579e-01
4.000000e+00	3.000000e+00	0.000000e+00	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.000000e+00	1	1.000000e+14
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
0.000000e+00	6.000000e+00	2.710000e+00	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.000000e+00	2	6.666667e-02
2.000000e+00	6.000000e+00	2.200000e-01	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0.000000e+00	2	3.454695e-01
1.000000e+00	6.000000e+00	9.000000e-01	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	2	2.562526e-01
1.000000e+00	5.000000e+00	1.690000e+00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	2	3.612956e-01
1.000000e+00	7.000000e+00	1.373272e-43	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
0.000000e+00	9.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0.000000e+00	2	1.381714e-01
0.000000e+00	7.000000e+00	5.100000e-01	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	2	1.000000e+14
0.000000e+00	7.000000e+00	2.210000e+00	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	3	1.000000e+14
2.000000e+00	5.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0.000000e+00	3	1.000000e+14
1.000000e+00	7.000000e+00	2.200000e-01	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0.000000e+00	3	1.000000e+14
# gen = 10
4.000000e+00	3.000000e+00	0.000000e+00	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.000000e+00	1	1.000000e+14
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	7.426579e-01
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	1.000000e+14
1.000000e+00	5.000000e+00	0.000000e+00	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.000000e+00	1	3.406755e-01
0.000000e+00	7.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0.000000e+00	1	3.535242e-01
2.000000e+00	5.000000e+00	3.200000e-01	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0.000000e+00	2	2.134481e-01
0.000000e+00	7.000000e+00	5.100000e-01	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.000000e+00	2	2.046740e-01
0.000000e+00	9.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0.000000e+00	2	1.000000e+14
1.000000e+00	7.000000e+00	1.373272e-43	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0.000000e+00	2	1.000000e+14
1.000000e+00	5.000000e+00	1.690000e+00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	2	2.946289e-01
1.000000e+00	6.000000e+00	9.000000e-01	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0.000000e+00	2	3.229192e-01
2.000000e+00	6.000000e+00	2.200000e-01	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0.000000e+00	2	1.443214e-01
0.000000e+00	6.000000e+00	2.710000e+00	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.000000e+00	2	1.777778e-01
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
2.000000e+00	5.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0.000000e+00	3	1.000000e+14
0.000000e+00	7.000000e+00	5.300000e-01	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0.000000e+00	3	1.000000e+14
# gen = 11
1.000000e+00	4.000000e+00	2.510000e+00	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.000000e+00	1	1.333333e-01
5.000000e+00	2.000000e+00	0.000000e+00	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.000000e+00	1	1.000000e+14
0.000000e+00	7.000000e+00	5.000000e-02	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0.000000e+00	1	1.000000e+14
1.000000e+00	5.000000e+00	0.000000e+00	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.000000e+00	1	1.000000e+14
0.000000e+00	6.000000e+00	2.270000e+00	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0.000000e+00	1	2.889774e-01
2.000000e+00	4.000000e+00	1.840000e+00	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.000000e+00	1	5.614874e-01
4.000000e+00	3.000000e+00	0.000000e+00	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.000000e+00	1	3.333333e-01
3.000000e+00	4.000000e+00	1.850000e+00	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.000000e+00	2	1.000000e+14
